,Unnamed: 0,Amount per serving,% Daily Value*
0,"Iron, mg : 2.7",2.7,15
1,"Calcium, mg : 40",40.0,4
2,Phosphorus :,,15
3,Magnesium :,,2
4,Iodine :,,15
5,Selenium :,,15
6,Zinc :,,30
7,Manganese :,,15
8,Copper :,,15
9,Molybdenum :,,15
10,Chromium :,,15
