Unnamed: 0,Amount per serving,% Daily Value*
"Calcium, mg : 200",200.0,15
"Iron, mg : 6.3",6.3,35
"Potassium, mg : 390",390.0,8
Phosphorus :,,15
Iodine :,,20
Magnesium :,,15
Zinc :,,35
Selenium :,,25
Manganese :,,15
Chromium :,,90
Molybdenum :,,35
