Unnamed: 0,Amount per serving,% Daily Value*
"Sodium, mg : 265",265.0,
"Potassium, mg : 480",480.0,
"Chloride, mg : 305",305.0,
"Calcium, mg : 190",190.0,
"Phosphorus, mg : 190",190.0,
"Magnesium, mg : 76",76.0,
"Iodine, mcg : 29",29.0,
"Manganese, mg : 0.38",0.38,
"Copper, mg : 0.38",0.38,
"Zinc, mg : 2.9",2.9,
"Iron, mg : 3.5",3.5,
"Selenium, mcg : 14",14.0,
"Chromium, mcg : 38",38.0,
"Molybdenum, mcg : 19",19.0,
