,Unnamed: 0,Amount per serving,% Daily Value*
0,"Iron, mg : 2.7",2.7,15
1,Phosphorus :,,15
2,Iodine :,,30
3,Zinc :,,30
4,Selenium :,,15
5,Copper :,,15
6,Manganese :,,10
7,Chromium :,,10
8,Molybdenum :,,10
