Unnamed: 0,Amount per serving,% Daily Value*
"Calcium, mg : 460",460.0,35
"Iron, mg : 6.3",6.3,35
"Potassium, mg : 380",380.0,8
Phosphorus :,,30
Iodine :,,35
Magnesium :,,40
Zinc :,,50
Selenium :,,45
Copper :,,40
Manganese :,,35
Chromium :,,80
Molybdenum :,,60
Chloride :,,15
