,Unnamed: 0,Amount per serving,% Daily Value*
0,"Calcium, mg : 630",630.0,50
1,"Potassium, mg : 190",190.0,4
2,Phosphorus :,,35
3,Iodine :,,30
4,Zinc :,,50
5,Selenium :,,35
6,Manganese :,,20
7,Chromium :,,150
8,Molybdenum :,,40
9,Chloride :,,8
