,Unnamed: 0,Amount per serving,% Daily Value*
0,"Calcium, mg : 460",460.0,35
1,"Iron, mg : 6.3",6.3,35
2,"Potassium, mg : 850",850.0,20
3,Phosphorus :,,30
4,Iodine :,,35
5,Magnesium :,,40
6,Zinc :,,35
7,Selenium :,,25
8,Copper :,,60
9,Manganese :,,35
10,Chromium :,,100
11,Molybdenum :,,45
12,Chloride :,,15
