Unnamed: 0,Amount per serving,% Daily Value*
"Calcium, mg : 200",200.0,15
"Iron, mg : 2",2.0,10
"Potassium, mg : 370",370.0,8
Phosphorus :,,20
Iodine :,,20
Magnesium :,,15
Zinc :,,20
Copper :,,45
Manganese :,,45
