Unnamed: 0,Amount per serving,% Daily Value*
Calcium :,,30
Iron :,,25
Phosphorus :,,20
Iodine :,,25
Magnesium :,,10
Zinc :,,25
Selenium :,,25
Copper :,,25
Manganese :,,60
Chromium :,,25
Molybdenum :,,45
