Unnamed: 0,Amount per serving,% Daily Value*
"Sodium, mg : 210",210.0,
"Potassium, mg : 380",380.0,
"Chloride, mg : 270",270.0,
"Calcium, mg : 260",260.0,
"Phosphorus, mg : 250",250.0,
"Magnesium, mg : 80",80.0,
"Iodine, mcg : 52.5",52.5,
"Manganese, mg : 0.81",0.81,
"Copper, mg : 0.32",0.32,
"Zinc, mg : 5",5.0,
"Iron, mg : 1.8",1.8,
"Selenium, mcg : 19",19.0,
"Chromium, mcg : 12",12.0,
"Molybdenum, mcg : 16",16.0,
