,Unnamed: 0,Amount per serving,% Daily Value*
0,"Calcium, mg : 710",710.0,55
1,"Potassium, mg : 420",420.0,9
2,Phosphorus :,,25
3,Iodine :,,25
4,Zinc :,,10
5,Selenium :,,25
6,Manganese :,,15
7,Chromium :,,100
8,Molybdenum :,,35
9,Chloride :,,8
