Unnamed: 0,Amount per serving,% Daily Value*
"Iron, mg : 2.7",2.7,15
"Calcium, mg : 40",40.0,4
Phosphorus :,,15
Magnesium :,,2
Iodine :,,15
Selenium :,,15
Zinc :,,30
Manganese :,,15
Copper :,,15
Molybdenum :,,15
Chromium :,,15
