Unnamed: 0,Amount per serving,% Daily Value*
"Calcium, mg : 460",460.0,35
"Iron, mg : 6.3",6.3,35
"Potassium, mg : 850",850.0,20
Phosphorus :,,30
Iodine :,,35
Magnesium :,,40
Zinc :,,35
Selenium :,,25
Copper :,,60
Manganese :,,35
Chromium :,,100
Molybdenum :,,45
Chloride :,,15
