,Unnamed: 0,Amount per serving,% Daily Value*
0,"Calcium, mg : 20",20.0,<2
1,"Iron, mg : 1.4",1.4,8
2,"Potassium, mg : 40",40.0,0
3,Phosphorus :,,4
4,Iodine :,,10
5,Magnesium :,,8
6,Zinc :,,15
7,Selenium :,,15
8,Copper :,,20
9,Manganese :,,8
10,Chromium :,,50
11,Molybdenum :,,15
