Unnamed: 0,Amount per serving,% Daily Value*
"Calcium, mg : 710",710.0,55
"Potassium, mg : 420",420.0,9
Phosphorus :,,25
Iodine :,,25
Zinc :,,10
Selenium :,,25
Manganese :,,15
Chromium :,,100
Molybdenum :,,35
Chloride :,,8
