,Unnamed: 0,Amount per serving,% Daily Value*
0,"Calcium, mg : 710",710.0,55
1,"Potassium, mg : 420",420.0,8
2,Phosphorus :,,25
3,Iodine :,,25
4,Molybdenum :,,35
5,Zinc :,,10
6,Selenium :,,25
7,Chloride :,,8
8,Manganese :,,15
9,Chromium :,,100
