,Unnamed: 0,Amount per serving,% Daily Value*
0,Calcium :,,30
1,Iron :,,25
2,Phosphorus :,,20
3,Iodine :,,25
4,Magnesium :,,10
5,Zinc :,,25
6,Selenium :,,25
7,Copper :,,25
8,Manganese :,,60
9,Chromium :,,25
10,Molybdenum :,,45
