,Unnamed: 0,Amount per serving,% Daily Value*
0,"Calcium, mg : 650",650.0,50
1,"Iron, mg : 4.5",4.5,25
2,Phosphorus :,,40
3,Iodine :,,25
4,Magnesium :,,25
5,Zinc :,,25
6,Selenium :,,25
7,Copper :,,25
8,Manganese :,,25
9,Chromium :,,25
10,Molybdenum :,,25
11,Chloride :,,10
