,Unnamed: 0,Amount per serving,% Daily Value*
0,"Sodium, mg : 255",255.0,
1,"Potassium, mg : 710",710.0,
2,"Chloride, mg : 360",360.0,
3,"Calcium, mg : 500",500.0,
4,"Phosphorus, mg : 380",380.0,
5,"Magnesium, mg : 60",60.0,
6,"Iodine, mcg : 35",35.0,
7,"Manganese, mg : 0.7",0.7,
8,"Copper, mg : 0.2",0.2,
9,"Zinc, mg : 4.3",4.3,
10,"Iron, mg : 5.0",5.0,
11,"Selenium, mcg : 12",12.0,
12,"Chromium, mcg : 14",14.0,
13,"Molybdenum, mcg : 14",14.0,
