Unnamed: 0,Amount per serving,% Daily Value*
"Sodium, mg : 250",250.0,
"Potassium, mg : 225",225.0,
"Chloride, mg : 200",200.0,
"Calcium, mg : 250",250.0,
"Phosphorus, mg : 170",170.0,
"Magnesium, mg : 40",40.0,
"Iodine, mcg : 38",38.0,
"Manganese, mg : 0.6",0.6,
"Copper, mg : 0.42",0.42,
"Zinc, mg : 3",3.0,
"Iron, mg : 3.3",3.3,
"Selenium, mcg : 13.8",13.8,
"Chromium, mcg : 7.5",7.5,
"Molybdenum, mcg : 11",11.0,
