Unnamed: 0,Amount per serving,% Daily Value*
Calcium :,,15
Iron :,,10
Phosphorus :,,15
Magnesium :,,5
Zinc :,,25
Selenium :,,30
Chromium :,,30
Molybdenum :,,30
