Unnamed: 0,Amount per serving,% Daily Value*
"Calcium, mg : 78",78.0,
"Calcium, mEq : 3.9",3.9,
"Phosphorus, mg : 42",42.0,
"Magnesium, mg : 6",6.0,
"Iron, mg : 1.8",1.8,
"Zinc, mg : 0.75",0.75,
"Manganese, mcg : 5",5.0,
"Copper, mcg : 90",90.0,
"Iodine, mcg : 15",15.0,
"Selenium, mcg : 2",2.0,
"Sodium, mg : 24",24.0,
"Sodium, mEq : 1",1.0,
"Potassium, mg : 105",105.0,
"Potassium, mEq : 2.7",2.7,
"Chloride, mg : 65",65.0,
"Chloride, mEq : 1.8",1.8,
