,Unnamed: 0,Amount per serving,% Daily Value*
0,Calcium :,,15
1,Iron :,,10
2,Phosphorus :,,15
3,Magnesium :,,5
4,Zinc :,,25
5,Selenium :,,30
6,Chromium :,,30
7,Molybdenum :,,30
