Unnamed: 0,Amount per serving,% Daily Value*
"Sodium, mg : 170",170.0,
"Potassium, mg : 470",470.0,
"Chloride, mg : 240",240.0,
"Calcium, mg : 330",330.0,
"Phosphorus, mg : 250",250.0,
"Magnesium, mg : 40",40.0,
"Iodine, mcg : 23",23.0,
"Manganese, mg : 0.46",0.46,
"Copper, mg : 0.14",0.14,
"Zinc, mg : 2.8",2.8,
"Iron, mg : 3.3",3.3,
"Selenium, mcg : 8",8.0,
"Chromium, mcg : 9",9.0,
"Molybdenum, mcg : 9",9.0,
