,Unnamed: 0,Amount per serving,% Daily Value*
0,"Calcium, mg : 260",260.0,20
1,"Iron, mg : 3.6",3.6,20
2,"Potassium, mg : 470",470.0,10
3,Phosphorus :,,20
4,Iodine :,,25
5,Magnesium :,,25
6,Zinc :,,25
7,Selenium :,,25
8,Copper :,,30
9,Manganese :,,20
10,Chromium :,,50
11,Molybdenum :,,35
12,Chloride :,,10
