,Unnamed: 0,Amount per serving,% Daily Value*
0,"Calcium, mg : 330",330.0,25
1,"Iron, mg : 4.5",4.5,25
2,"Potassium, mg : 470",470.0,10
3,Phosphorus :,,15
4,Iodine :,,25
5,Magnesium :,,20
6,Zinc :,,30
7,Selenium :,,25
8,Copper :,,25
9,Manganese :,,25
10,Chromium :,,25
11,Molybdenum :,,25
12,Chloride :,,10
