Unnamed: 0,Amount per serving,% Daily Value*
"Calcium, mg : 150",150.0,20
"Iron, mg : 1.5",1.5,20
"Potassium, mg : 130",130.0,4
Phosphorus :,,15
Iodine :,,10
Magnesium :,,8
Zinc :,,3
Selenium :,,10
Copper :,,6
Manganese :,,4
Chromium :,,10
Molybdenum :,,10
Chloride :,,4
