Unnamed: 0,Amount per serving,% Daily Value*
Calories : 70,70.0,
"Total Fat, g : 4",4.0,10.0
"Saturated Fat, g : 1.5",1.5,13.0
"Trans Fat, g : 0",0.0,
"Polyunsaturated Fat, g : 1",1.0,
"Monounsaturated Fat, g : 1.5",1.5,
"Cholesterol, mg : 0",0.0,0.0
"Sodium, mg : 25",25.0,2.0
"Total Carbohydrate, g : 8",8.0,5.0
"Dietary Fiber, g : 0",0.0,2.0
"Total Sugars, g : 3",3.0,
"Added Sugars, g : 3",3.0,13.0
"Protein, g : 2",2.0,15.0
