,Unnamed: 0,Amount per serving,% Daily Value*
0,"Protein, g : 9",9.0,
1,"Fat, g : 9",9.0,
2,"Saturated Fat, g : 1.5",1.5,
3,"Trans Fat, g : 0",0.0,
4,"Polyunsaturated Fat, g : 3.5",3.5,
5,"Monounsaturated Fat, g : 3.5",3.5,
6,"Cholesterol, mg : 0",0.0,
7,"Carbohydrate, g : 31",31.0,
8,"Dietary Fiber, g : 2",2.0,
9,"Total Sugars, g : 9",9.0,
10,"L-Carnitine, mg : 4",4.0,
11,"Taurine, mg : 18",18.0,
12,"Water, g : 196",196.0,
13,Calories : 240,240.0,
