Unnamed: 0,Amount per serving,% Daily Value*
Calories : 240,240.0,
"Total Fat, g : 9",9.0,12.0
"Saturated Fat, g : 1.5",1.5,8.0
"Trans Fat, g : 0",0.0,
"Polyunsaturated Fat, g : 3",3.0,
"Monounsaturated Fat, g : 4",4.0,
"Cholesterol, mg : 10",10.0,3.0
"Sodium, mg : 90",90.0,4.0
"Total Carbohydrate, g : 33",33.0,12.0
"Dietary Fiber, g : 0",0.0,0.0
"Total Sugars, g : 17",17.0,
"Added Sugars, g : 17",17.0,34.0
"Protein, g : 7",7.0,14.0
