Unnamed: 0,Amount per serving,% Daily Value*
Calories : 250,250.0,
"Total Fat, g : 11",11.0,14.0
"Saturated Fat, g : 1",1.0,6.0
"Trans Fat, g : 0",0.0,
"Polyunsaturated Fat, g : 3.5",3.5,
"Monounsaturated Fat, g : 6",6.0,
"Cholesterol, mg : 15",15.0,5.0
"Sodium, mg : 440",440.0,19.0
"Total Carbohydrate, g : 18",18.0,7.0
"Dietary Fiber, g : 6",6.0,21.0
"Total Sugars, g : 9",9.0,
"Added Sugars, g : 8",8.0,16.0
"Protein, g : 23",23.0,46.0
