Unnamed: 0,Amount per serving,% Daily Value*
"Protein, g : 19",19.0,
"Fat, g : 23",23.0,
"Saturated Fat, g : 2",2.0,
"Trans Fat, g : 0",0.0,
"Polyunsaturated Fat, g : 4",4.0,
"Monounsaturated Fat, g : 16",16.0,
"Cholesterol, mg : 7",7.0,
"Carbohydrate, g : 38",38.0,
"Dietary Fiber, g : 6",6.0,
"Total Sugars, g : 8.4",8.4,
"Added Sugars, g : 8.3",8.3,
"L-Carnitine, mg : 63",63.0,
"Taurine, mg : 38",38.0,
"Water, g : 172",172.0,
Calories : 420,420.0,
