,Unnamed: 0,Amount per serving,% Daily Value*
0,Vitamin A :,,20
1,Vitamin C :,,45
2,Vitamin D :,,25
3,Vitamin E :,,45
4,Thiamin :,,20
5,Riboflavin :,,30
6,Niacin :,,20
7,Vitamin B6 :,,10
8,Folate :,,10
9,Vitamin B12 :,,15
10,Biotin :,,4
11,Pantothenic Acid :,,15
