Unnamed: 0,Amount per serving,% Daily Value*
Thiamin :,,25
Riboflavin :,,25
Niacin :,,25
Vitamin B6 :,,25
Biotin :,,15
Vitamin B12 :,,6
Pantothenic Acid :,,15
