Unnamed: 0,Amount per serving,% Daily Value*
"Vitamin A, mcg RAE : 140",140.0,
"Vitamin D, mcg : 5.9",5.9,
"Vitamin E, mg : 2.5",2.5,
"Vitamin K, mcg : 16",16.0,
"Vitamin C, mg : 24",24.0,
"Folate, mcg DFE : 120",120.0,
"Thiamin (Vitamin B1), mg : 0.60",0.6,
"Riboflavin (Vitamin B2), mg : 0.50",0.5,
"Vitamin B6, mg : 0.60",0.6,
"Vitamin B12, mcg : 1.4",1.4,
"Niacin, mg NE : 5.2",5.2,
"Choline, mg : 80",80.0,
"Biotin, mcg : 20",20.0,
"Pantothenic Acid, mg : 2.4",2.4,
"Inositol, mg : 32",32.0,
