,Unnamed: 0,Amount per serving,% Daily Value*
0,"Vitamin D, mcg : 1.5",1.5,8.0
1,Vitamin A :,,15.0
2,Vitamin C :,,6.0
3,Vitamin E :,,15.0
4,Vitamin K :,,6.0
5,Thiamin :,,15.0
6,Riboflavin :,,15.0
7,Niacin :,,15.0
8,Vitamin B6 :,,10.0
9,"Folate, mcg DFE : 65",65.0,15.0
10,"Folic Acid, mcg : 40",40.0,
11,Vitamin B12 :,,25.0
12,Biotin :,,100.0
13,Pantothenic Acid :,,20.0
