,Unnamed: 0,Amount per serving,% Daily Value*
0,Vitamin A :,,10
1,Vitamin C :,,50
2,Vitamin D :,,20
3,Vitamin E :,,25
4,Vitamin K :,,25
5,Thiamin :,,25
6,Riboflavin :,,25
7,Niacin :,,25
8,Vitamin B6 :,,25
9,Folate :,,25
10,Vitamin B12 :,,30
11,Biotin :,,30
12,Pantothenic Acid :,,25
