,Unnamed: 0,Amount per serving,% Daily Value*
0,"Vitamin D, mcg : 12",12.0,60.0
1,Vitamin A :,,25.0
2,Vitamin C :,,100.0
3,Vitamin E :,,50.0
4,Vitamin K :,,30.0
5,Thiamin :,,35.0
6,Riboflavin :,,30.0
7,Niacin :,,25.0
8,Vitamin B6 :,,35.0
9,Folate :,,30.0
10,"Folic Acid, mcg : 72",72.0,
11,Vitamin B12 :,,25.0
12,Biotin :,,25.0
13,Pantothenic Acid :,,30.0
14,Choline :,,25.0
