Unnamed: 0,Amount per serving,% Daily Value*
"Vitamin D, mcg : 6",6.0,30.0
Vitamin A :,,15.0
Vitamin C :,,20.0
Vitamin E :,,20.0
Vitamin K :,,15.0
Thiamin :,,30.0
Riboflavin :,,50.0
Niacin :,,30.0
Vitamin B6 :,,40.0
Folate :,,30.0
"Folic Acid, mcg : 72",72.0,
Vitamin B12 :,,10.0
Biotin :,,30.0
Pantothenic Acid :,,50.0
Choline :,,10.0
