Unnamed: 0,Amount per serving,% Daily Value*
"Vitamin D, mcg : 12",12.0,60.0
Vitamin A :,,25.0
Vitamin C :,,70.0
Vitamin E :,,100.0
Vitamin K :,,20.0
Thiamin :,,40.0
Riboflavin :,,40.0
Niacin :,,50.0
Vitamin B6 :,,40.0
Folate :,,40.0
"Folic Acid, mcg : 96",96.0,
Vitamin B12 :,,40.0
Biotin :,,40.0
Pantothenic Acid :,,40.0
Choline :,,25.0
