Unnamed: 0,Amount per serving,% Daily Value*
"Vitamin D, mcg : 10",10.0,50.0
Vitamin A :,,50.0
Vitamin C :,,100.0
Vitamin E :,,50.0
Vitamin K :,,30.0
Thiamin :,,50.0
Riboflavin :,,50.0
Niacin :,,45.0
Vitamin B6 :,,50.0
Folate :,,35.0
"Folic Acid, mcg : 84",84.0,
Vitamin B12 :,,50.0
Biotin :,,50.0
Pantothenic Acid :,,50.0
Choline :,,35.0
