,Unnamed: 0,Amount per serving,% Daily Value*
0,"Vitamin D, mcg : 1.5",1.5,8.0
1,Vitamin A :,,25.0
2,Vitamin C :,,20.0
3,Vitamin E :,,25.0
4,Vitamin K :,,15.0
5,Thiamin :,,25.0
6,Riboflavin :,,25.0
7,Niacin :,,40.0
8,Vitamin B6 :,,20.0
9,Folate :,,70.0
10,"Folic Acid, mcg : 160",160.0,
11,Vitamin B12 :,,40.0
12,Biotin :,,150.0
13,Pantothenic Acid :,,40.0
