,Unnamed: 0,Amount per serving,% Daily Value*
0,"Vitamin D, mcg : 1",1.0,6.0
1,Vitamin A :,,15.0
2,Vitamin C :,,10.0
3,Vitamin E :,,25.0
4,Vitamin K :,,10.0
5,Thiamin :,,15.0
6,Riboflavin :,,20.0
7,Niacin :,,20.0
8,Vitamin B6 :,,20.0
9,Folate :,,25.0
10,"Folic Acid, mcg : 60",60.0,
11,Vitamin B12 :,,25.0
12,Biotin :,,150.0
13,Pantothenic Acid :,,35.0
