,Unnamed: 0,Amount per serving,% Daily Value*
0,"Vitamin D, mcg : 8",8.0,40.0
1,Vitamin A :,,25.0
2,Vitamin C :,,50.0
3,Vitamin E :,,50.0
4,Vitamin K :,,20.0
5,Thiamin :,,40.0
6,Riboflavin :,,40.0
7,Niacin :,,60.0
8,Vitamin B6 :,,40.0
9,Folate :,,40.0
10,"Folic Acid, mcg : 96",96.0,
11,Vitamin B12 :,,40.0
12,Biotin :,,40.0
13,Pantothenic Acid :,,40.0
14,Choline :,,25.0
