Unnamed: 0,Amount per serving,% Daily Value*
"Vitamin D, mcg : 7.7",7.7,40.0
Vitamin A :,,20.0
Vitamin E :,,20.0
Vitamin K :,,15.0
Thiamin :,,40.0
Riboflavin :,,30.0
Niacin :,,15.0
Vitamin B6 :,,25.0
Folate :,,15.0
"Folic Acid, mcg : 38",38.0,
Vitamin B12 :,,80.0
Biotin :,,25.0
Pantothenic Acid :,,30.0
