,Unnamed: 0,Amount per serving,% Daily Value*
0,Thiamin :,,25
1,Riboflavin :,,25
2,Niacin :,,25
3,Vitamin B6 :,,25
4,Biotin :,,15
5,Vitamin B12 :,,6
6,Pantothenic Acid :,,15
