Unnamed: 0,Amount per serving,% Daily Value*
"Vitamin D, mcg : 1.5",1.5,8.0
Vitamin A :,,15.0
Vitamin C :,,6.0
Vitamin E :,,15.0
Vitamin K :,,6.0
Thiamin :,,15.0
Riboflavin :,,15.0
Niacin :,,15.0
Vitamin B6 :,,10.0
"Folate, mcg DFE : 65",65.0,15.0
"Folic Acid, mcg : 40",40.0,
Vitamin B12 :,,25.0
Biotin :,,100.0
Pantothenic Acid :,,20.0
