Unnamed: 0,Amount per serving,% Daily Value*
"Vitamin D, mcg : 6",6.0,30.0
Vitamin A :,,15.0
Vitamin C :,,25.0
Vitamin E :,,20.0
Vitamin K :,,15.0
Thiamin :,,25.0
Riboflavin :,,25.0
Niacin :,,20.0
Vitamin B6 :,,20.0
Folate :,,15.0
"Folic Acid, mcg : 36",36.0,
Vitamin B12 :,,20.0
Biotin :,,25.0
Pantothenic Acid :,,25.0
Choline :,,15.0
