Unnamed: 0,Amount per serving,% Daily Value*
"Vitamin D, mcg : 2",2.0,10.0
Vitamin A :,,35.0
Vitamin C :,,30.0
Vitamin E :,,30.0
Vitamin K :,,20.0
Thiamin :,,30.0
Riboflavin :,,35.0
Niacin :,,35.0
Vitamin B6 :,,25.0
Folate :,,70.0
"Folic Acid, mcg : 170",170.0,
Vitamin B12 :,,40.0
Biotin :,,200.0
Pantothenic Acid :,,30.0
