,Unnamed: 0,Amount per serving,% Daily Value*
0,Vitamin A :,,40
1,Vitamin C :,,35
2,Vitamin D :,,50
3,Vitamin E :,,50
4,Vitamin K :,,30
5,Thiamin :,,30
6,Riboflavin :,,35
7,Niacin :,,25
8,Vitamin B6 :,,25
9,Folate :,,20
10,Vitamin B12 :,,35
11,Biotin :,,25
12,Pantothenic Acid :,,30
