,Unnamed: 0,Amount per serving,% Daily Value*
0,"Vitamin D, mcg : 5",5.0,25
1,Vitamin A :,,25
2,Vitamin C :,,50
3,Vitamin E :,,50
4,Vitamin K :,,20
5,Thiamin :,,25
6,Riboflavin :,,25
7,Niacin :,,35
8,Vitamin B6 :,,25
9,Folate :,,25
10,Vitamin B12 :,,25
11,Biotin :,,25
12,Pantothenic Acid :,,25
13,Choline :,,25
