Unnamed: 0,Amount per serving,% Daily Value*
"Vitamin D, mcg : 3",3.0,15.0
Vitamin A :,,15.0
Vitamin C :,,60.0
Vitamin E :,,20.0
Vitamin K :,,10.0
Thiamin :,,20.0
Riboflavin :,,30.0
Niacin :,,20.0
Vitamin B6 :,,30.0
Folate :,,25.0
"Folic Acid, mcg : 60",60.0,
Vitamin B12 :,,50.0
Biotin :,,20.0
Pantothenic Acid :,,35.0
Choline :,,15.0
