Unnamed: 0,Amount per serving,% Daily Value*
"Vitamin D, mcg : 8",8.0,40.0
Vitamin A :,,25.0
Vitamin C :,,50.0
Vitamin E :,,50.0
Vitamin K :,,20.0
Thiamin :,,25.0
Riboflavin :,,25.0
Niacin :,,40.0
Vitamin B6 :,,25.0
Folate :,,25.0
"Folic Acid, mcg : 60",60.0,
Vitamin B12 :,,25.0
Biotin :,,25.0
Pantothenic Acid :,,25.0
Choline :,,25.0
