,Unnamed: 0,Amount per serving,% Daily Value*
0,"Vitamin D, mcg : 0",0.0,0.0
1,Vitamin A :,,10.0
2,Vitamin C :,,40.0
3,Vitamin E :,,20.0
4,Thiamin :,,25.0
5,Riboflavin :,,10.0
6,Niacin :,,40.0
7,Vitamin B6 :,,40.0
8,"Folate, mcg DFE : 130",130.0,35.0
9,"Folic Acid, mcg : 80",80.0,
10,Vitamin B12 :,,70.0
11,Biotin :,,80.0
12,Pantothenic Acid :,,40.0
